sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
3061	9.19997526230433	1.73729225988365	1.26618489582733	1.13519001562451	0.618490466892123	0.912194485763594	1.09141106368575	1.06856896470044	3.5469771086117	1.52776531266548	1.40438464172208	2.98202581873549	1.24083062223611	0.765081960074328	0.518408213729523	0.73141938072931	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291907890370749	0	0.165593413590259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159802546770582	0	0	0	
3062	9.19994686099306	1.6625949692225	1.65543766372607	1.26749023158192	0.628662897435764	0.534776468878675	1.14834934509047	0.332567179767641	0.874007004097235	0.364747879764907	1.38160539763854	0.573423668066864	1.21222200641811	1.25281317587839	0.352842126627035	1.19040173169484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3063	9.19995231119552	2.10864511277626	1.75954843785336	1.58694020553498	0.361704150911311	1.99634104487906	1.37800637545823	3.74307646476726	1.37546651086006	0.90876178869968	1.59102834074624	1.48714504219075	1.65236237628375	1.87222169983315	0.489815158450703	1.94164397762611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3064	9.19996915138462	2.08817338922129	1.79420087822339	1.23375375979407	0.602717850471777	2.53866041535838	1.17637147573954	2.04892067264993	2.49524495534817	3.86205579285924	1.94674292515295	0.641462048707586	0.837717586352877	2.19077245370417	1.56011209881153	1.57420540201318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3065	9.1999588042883	1.83089787235547	1.24024832991062	0.736921037221891	0.106649958882637	1.94809250473363	1.26216754908068	2.12576463441513	1.70534999240773	1.87275752368341	2.42040373297316	4.56023426277012	2.84918844992806	4.85152580141034	6.18232499963214	2.50105802316717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411917419406728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3066	9.19994215066362	2.03379293884111	1.71384813550634	0.854165681020782	0.185641737464116	2.26270719518752	1.13096429994037	3.37784674374994	2.02898606379235	2.96118091622954	2.37274441492354	2.04124502153848	1.59269531183214	4.2122871213556	1.2484013931258	2.11030233033813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665422112557045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205991811148447	0	0	0	0	0	0	
3067	9.19991943664086	1.89295381030279	1.8080405220203	1.24128956318419	0.583281588438217	0.909778524291394	1.02345051377119	2.12168660780244	1.3500940750347	1.18267344357948	1.73959930001551	2.32905400594996	1.3767267912483	1.45655979272486	1.73187477363175	1.54783739600979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0855889085248171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3068	9.19996425021565	1.84986808788648	1.82739232259523	1.32918236656427	0.525299895663327	1.7596227233717	1.14956039844412	1.31679302805816	2.91414279505372	2.6337528014206	1.97978791750663	1.40645678892176	1.25827074353128	0.992451446199325	2.09265440948522	1.69557210491496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0631063098471396	0	0	
3069	9.19999867242457	1.89676118025926	1.67205197156981	0.878709924726974	0.472830078688955	2.69338132873891	1.02287407719991	1.78993016245616	0.672915880932054	4.36534199092071	3.09700442272346	0.864524736204079	1.35615150536956	4.50242490802469	4.47273769108857	1.63398377257965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3070	9.19995402270942	2.04340091202167	1.87872688788172	0.906247316676555	0.347774975424319	0.867474906542602	1.17454774788052	1.12808661751547	3.45781935835467	1.08628979709013	3.1226478292388	2.29915606481627	4.45250440384038	1.89940587915196	0.978518069507777	1.78734593882117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3071	9.19990264161079	2.10056943997204	1.92638559767239	1.37696904629339	0.91023769586946	0.559053306897424	1.18025786063486	1.01799470759662	1.52277861823795	0.975470572446929	1.97597681536974	1.19052034060646	2.24787926783631	2.07149141995573	0.905345563257895	2.86329796242235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176267146928994	0.0388332187078897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548774590425221	0	0	0	0	0	
3072	9.19991781847522	2.39197441732064	1.3010513872079	1.12287002495262	0.402711492370251	1.81879157292855	1.16158379102441	5.03438560070393	3.36724154472028	2.59507770827208	2.60003268076613	3.79144227402012	2.06525994141104	1.83450795243528	3.11381157270879	2.53036966756862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677249414514206	0	0	0	0	0	0	0.0201931510222963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3073	9.19995842282365	2.04109408334139	1.59654408769121	1.55298907458814	0.600043505173493	0.471837729305072	1.03199155164724	0.799878337627875	0.743257183481677	1.31785520905273	3.16991667893972	0.935602138737917	0.851312007765807	0.5771580245317	2.45822805948263	1.99322694008717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139432952156816	0	0	0.177985760473401	0	0	0	
3074	9.199988835794	1.58062287951136	1.48772630765622	0.914493705641053	0.0839478072199488	1.45026560180843	0.940933345836081	2.75839544534911	1.04013701433908	0.752779805528315	1.93713059048736	2.27696853079436	1.36379201568324	1.83719232319444	2.08755569669639	0.868036890630764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0629623432879262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3075	9.19999319680844	1.49048445341747	1.25666359438805	1.17883705676889	0.354560857342519	0.794549981233342	0.978780405195558	2.07012592015663	0.341688732570213	0.788724913069201	1.73047788767687	1.11688592967384	1.20475236971783	1.34781530610571	0.869911203779204	0.862844216749986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3076	9.19993244121431	1.91842699781353	1.34039445710114	1.29838194077439	0.547381710020041	2.35078982382168	0.902461679495653	3.07880498967302	1.33004395837621	1.29210043715777	1.5864730199983	1.71919411547383	1.80496695736811	0.545136208134869	0.870785834793841	1.30912273720598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102048092463112	0	0	0	0	0	0	0	0	0	0	0	
3077	9.19994757884637	1.99167412829341	1.86888912296023	1.14551272959789	0.655803431405841	2.06729527063431	1.01252233468478	1.43053028540849	1.61049579744288	0.550690461296452	1.36353777330354	2.44537449741783	0.990603510686005	0.522650366601932	1.46671427512299	1.53189535437713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170677598006012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3078	9.19990832702759	2.08756715840157	2.01500899631061	1.35715600701754	0.415692445894183	1.36081962654975	1.36593380069023	0.982390404952973	1.93224105145913	1.97064582381145	3.92305940171794	1.06317660667353	1.63482932161261	2.64895626676249	0.654443950962134	2.73593692601235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124768503691719	0	0	0	
3079	9.19993928690506	1.83059049938579	1.42179493012568	1.03767843196728	0.243009596791562	0.80442367239094	1.15061285906078	2.95749887921124	1.52069142624505	2.44086183239941	2.32978656463801	1.75459611614711	1.30986836341893	2.01993829846214	0.931205691344613	1.29830329309173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3080	9.19996994722427	1.9828206143572	1.62780098696559	0.793707381852996	0.365818796100627	1.44395136199331	1.26636003070716	2.32217736405078	4.67093957351409	1.91893157663373	3.14667291098137	0.90635957219864	1.73648982804356	1.64999294857124	4.58440197833779	2.16761642597967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3081	9.19998575072527	1.72074330834255	1.56151105317961	1.40525411803186	0.482067449297937	1.01485718432981	1.1571296207673	0.852228946036236	3.21118964043954	2.89437632305333	1.30018971312257	0.932552672448499	1.62520059353655	1.09739472883897	1.29047436071893	1.70543372422244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3082	9.19995129366562	2.20340002253454	1.78355412840547	1.39435623357272	0.472465399646692	1.30422191817752	1.05075346781313	2.45771633939499	6.38429220186968	1.62786084985792	1.71591188832249	1.75901010843111	1.0951912670528	1.14582946146584	1.76714018540532	1.82533434544366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117246760495003	0	0	0	0	0	0	0	
3083	9.19997681632897	1.55946824421737	1.43022069465484	1.06572502689922	0.448971747190448	1.39096401381739	1.06363490823239	0.688717720919608	0.865710269703279	1.07317111194465	2.00690203292194	1.39294985815479	1.64011742078193	1.49921206426097	0.587735993354445	1.44976986049837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3084	9.19997470470512	1.99222571307228	1.82362383667186	1.40087647567923	0.393564850838716	0.518178907596093	1.03037695889791	0.972022504344869	3.06138822605995	0.7415512048414	1.44551174835672	2.26565517339027	1.45533105538428	3.12329192652544	1.49639647737834	1.35840650717009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447860380346476	0	0	0	
3085	9.19996907932078	1.83271436580451	1.52910838572334	1.08602664417693	0.598141937292212	1.12943837787359	1.23775926369892	2.31480078866083	0.870627414200624	1.20790475787619	2.63695334446296	1.47848484249561	1.37660792821272	1.02743153716739	1.7410096986782	1.97394551712045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3086	9.19993338464086	1.89423815686896	1.61074101321682	1.42689605212498	0.940937084286364	1.01979686276426	1.13760011366853	0.665246026292501	1.51405213985955	1.42329104730669	0.933431196456943	2.02865547474939	1.30913995293213	0.622147355528169	1.77635265915525	1.87008951781596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241785570555789	0	0	0	0	0	0	0	
3087	9.19996670840588	1.83494922608998	1.61317188121618	0.8157163713418	0.358636641607692	1.48346477730834	1.37167164721308	1.27433096931634	1.81150724232548	0.643017633421283	2.11429230618972	0.522951978010747	2.56704188065856	1.3276103797806	1.32901192500079	1.26103709394732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106473757668507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3088	9.19993728935381	1.99076986918923	1.72141167790565	0.932460843034817	0.732942533178824	2.77236634876136	1.19223281930882	1.55247538976741	0.965211575019787	1.23487619820649	2.62650368689094	1.46225414120678	1.6676350947918	2.06231966295243	2.61619573753921	1.95862536835491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3089	9.1999513810747	1.93809652695379	1.26674467428221	0.801879708342547	0.45979888323447	3.91140965111298	1.4971397135573	3.05362360343777	4.38149319916784	3.56341322292375	2.68739073986971	4.52609150330313	3.77760483572631	3.51497245306893	3.24844130009232	2.48194723423029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3090	9.19995871189503	1.99443891437159	1.41991976992661	1.17090210958153	0.192060958059502	0.915787916042085	1.06675427612414	3.42369341816716	1.29151157031614	3.24088683667738	1.88350069810462	2.29106723399052	2.36219441493556	1.78658759525496	0.79923301694273	2.49681341310459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499688041915144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3091	9.19998923236416	1.96561878432578	1.71965080084684	0.976037862005617	0.223442346704031	2.80799602306441	0.997378476991704	1.97480607752648	6.0772373081639	1.29358371192679	2.31603339057492	1.32482470626501	2.74154089262574	2.87814728521637	1.59821334442166	1.7817473727032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365965391160982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0600587906856284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3092	9.19996024543214	2.02995022207139	1.74395944408221	0.91860391030175	0.058544058716719	1.76495476146287	1.59095883418291	5.84220636426709	3.2218446351581	5.37265930384871	3.4636178241048	2.70588176641455	4.65872604600777	5.6377587492034	1.14547428558108	3.36059076331485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68264611066667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3093	9.19996829746482	2.02020439665483	1.59187348223175	1.28294627978533	0.830390474042555	2.75602622056861	1.09064350137447	1.79726235246318	1.51304182367374	1.1816816069657	1.98603293458281	2.22137482552361	0.893147377003182	1.56608308442579	1.81902600421139	2.12307053282538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808416914742182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3094	9.19994020376205	2.04674215173294	1.65917706834628	1.29354059957582	0.465176195913601	0.963071445968244	1.28681346853407	1.32745148039832	1.21071442765986	4.0589185709587	1.86517420433567	1.91467702930509	2.03061056970348	1.25453382247151	2.61833548581523	1.89289731390743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3095	9.19997587266409	1.87125616546535	1.13185874173814	0.694627653508506	0.188837867580048	2.0945518731959	1.01640757826631	4.62695948691547	2.94863110983476	1.35512818535859	3.11612933091067	1.51503229670526	2.2007821488231	0.828302541188382	0.668542552632154	1.82363015196001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3096	9.19994524643093	1.9158480977985	1.75439773057422	1.19013384479533	0.72724808391829	1.00797337417519	1.19028132797648	1.22653932194141	1.65990507214143	1.40402185559869	1.72165479790172	0.77573227567051	0.997430038843163	2.18834576953842	1.37345814245708	1.97464334803987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258101108391094	0	0	0	0	0	0	0.00642607663332284	0	0	0	0	0	
3097	9.19998677426815	1.70382696704491	1.42628752152964	0.988624768808063	0.173280869462851	3.0330218161268	1.11921303343571	0.95030843785786	0.517193586861806	0.746532172758361	2.05849572285934	1.40432805413031	1.45665327564426	2.15352872924448	0.612412984398384	1.1569640716898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127566117849932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3098	9.19995016358093	1.38311353669694	1.37579258505204	1.00175108360754	0.400194381927962	0.759175193112405	0.975068459709564	0.639520188047768	1.91117577336399	1.32512035319857	1.32945671672866	0.489261986262319	1.54607981348326	0.623709548003338	0.461485691765464	0.663408761041148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3099	9.19994960118604	1.82058711956256	1.54046235723649	0.854583401779737	0.603046963673441	3.07922098099251	1.17363712956177	1.44952917815721	2.67922740662035	1.03531419639418	1.74445489959125	1.68611867502828	1.21677991924326	1.94291057955459	1.05767964602587	1.34624053209557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00293790153520084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3100	9.19993841722217	1.78123943189233	1.54566373604767	1.22358336801308	0.903737031435155	0.873290154779191	0.997461291394053	2.28143809004814	1.58015071253344	3.44405378825565	1.54253515054589	0.897193106628595	0.656925948091103	0.791071010026401	2.09713965466408	1.23762425832589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3101	9.19997321960772	1.7721512418689	1.56494439364984	1.43752951303083	0.751813283423157	1.82534987541499	1.1140167438917	1.62535796220737	1.12287545965085	1.34198824559988	0.869016670514178	0.796255458791558	0.911962956979364	3.72756444943147	0.908098312421946	1.72534187975842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3102	9.19998033080513	2.12493141039972	1.8496644773257	0.767125541688513	0.559510332347887	1.70958274170535	0.932437174940441	2.33638094836992	1.27397683116242	1.2923690144146	4.05778902029486	1.74640001193497	1.4478128070941	1.20565815800092	1.34574889268526	1.55935269141887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3103	9.199957658601	2.07980963411679	1.46465503171378	1.23408485790599	0.0484503861582821	4.0394894654367	1.13754196882185	1.51339063108159	3.16810200750983	3.05947645932961	1.88902042805676	1.51139754206805	2.55957740405967	3.38912120773779	1.40254339151611	1.9812496809315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3104	9.1999454362135	2.15545698838108	1.77273038724981	0.887300464505603	0.0330514932328289	3.3572100324662	1.15043242860131	2.91229098558809	1.61934714006746	1.6563908032878	4.68105290618872	3.11184677822222	2.20024317615394	3.13207332551228	1.84905499133014	2.05075900953717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188658102345609	0	0	0	0	0	0	0	0	0	0	
3105	9.19990290428774	1.85260436381485	1.65088470928531	1.28256219240951	0.458223848075887	2.46081496292245	1.07537239797744	0.934169306159397	2.16801449485799	0.8088526799988	1.49687273174399	1.05402654134169	1.20716464418393	1.86908866372906	1.39857482488934	1.57974970429405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3106	9.19998870609029	1.85856037022328	1.62593930458307	1.38520381475093	0.893679779721515	2.38341497934984	1.2591856528869	1.95889716374074	2.94621504016117	0.763880037275667	2.20011113226151	0.575608759127448	0.835547406714451	1.32173051381285	0.588107785380076	2.46601435229749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3107	9.19990464258701	1.64875420530138	1.4871453931463	0.987017959239004	0.463265266370229	2.96592938920035	0.972340128872228	0.764054400895728	0.978404953949544	0.993394197918666	1.80723853593986	1.06981705157436	1.2236475882755	1.26356238525462	0.661329569181268	0.612215360619252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3108	9.19990885664601	2.04141601135411	1.42022654544508	1.35974001877774	0.597158291672754	2.48578183371927	1.25117234674706	2.89022405482075	0.512322360784282	1.46680480987552	2.16554575492665	0.820122763214495	1.00914238208064	4.02345407576217	1.66013246157904	1.97557272719388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222499607890795	0	0	0	0	0	0	0	0	0	1.21243946336175	0	0	0	0	0	0.0298370462747633	0	0	0	0	0	0	0	0	0	0	0	0	0.117255837043914	0	0	0	
3109	9.19992061789521	2.20173214964392	1.17475465027394	1.11918727562339	0.495853250507804	2.31304089802103	1.13439807327831	3.40683252990871	2.74120644780202	1.93086064140856	1.96991486262865	1.68763623579127	1.9914907549707	2.06350738170674	3.14827953272239	2.11375047066312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89151994359131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0684954631496909	
3110	9.19993610572444	2.44636202192729	1.76759337637539	1.1268523416681	0.632228445502041	1.27113796324222	0.856929531607159	1.26290233455423	1.11127141373964	1.33663086599422	1.58213313242328	0.633678953238773	1.27627425805615	0.943273525538406	0.754921668249497	1.54345644669097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499849407125686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3111	9.19990226399097	2.34563017801896	1.56222893770572	1.04838077119033	0.415017637454	1.16336171057633	0.97100785817121	1.24060655995441	0.731599695130063	0.24483695937407	1.19637475761018	0.19039627285433	1.42921873561315	0.73693794329378	0.385388698289808	1.20204438905373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148741838860833	0	0	0	0	0	0	0	0	0	0	0	0.367828011284633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3112	9.19998399987448	2.41877294892995	1.80055052606104	0.920588474722123	0.538039613690612	0.722640678942653	0.776243430938711	1.19143250234113	1.68549242076247	0.456816390905956	1.37273672496483	1.83138792863175	1.3717768585676	0.613220189740733	1.74042112296811	1.53724061547758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159168962911458	0	0	0	0	0	0	0	0	0	0	0	0.322453146838504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3113	9.19998022179816	2.72918123471959	1.40120551899398	1.08406587046167	0.605269462361521	0.424471435157046	0.665968291699054	1.32964894400031	0.605432943578562	0.277495084824567	0.860186607134776	0.348055265104149	0.813342165215218	0.538000191005032	0.29031025064993	1.62951292292447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193381537515171	0	0	0	0	0	0	0	0	0	0	0	0.933410090935333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
