sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&neo_mar	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	
1110	9.19998794726338	2.0043349774156	1.79265208398127	1.17614841863004	0.646366810825854	0.600694118835013	1.27088073275218	1.32197237885935	3.44565775030787	1.34883551633239	1.9562773307894	0.967927011406717	0.975627031701945	1.72119065647289	0.946047441196878	1.91087203439707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0693874936745293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1111	9.19993709614648	2.00203805784363	1.62762753685592	1.2989273551639	0.857201502916414	1.16199464829128	1.1222889818547	1.83259106155085	1.05503418792389	1.53882363671796	0.860332268618174	0.761891356621255	1.3674221347551	1.18472701379038	0.678412151817384	1.47521349946795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1112	9.19999722639752	2.34383786867066	1.59228707231758	1.14596611122464	0.190755761126167	1.71935459079704	1.31496466636712	3.04085644655148	2.87940234834923	3.08784320070459	0.949811221534699	2.41812235992702	1.36318391130525	0.83158459226768	1.38805576165054	2.42503224071101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1113	9.19995481411895	1.98227567325998	1.71216710077001	0.960065945679276	0.19698528170037	1.44737632272481	1.26620693452569	1.89422487385846	2.39186460330307	2.5116293463168	0.776647880162388	2.49616194581407	2.02439982265473	1.82281648619839	2.58608426935983	1.45781973129275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1114	9.19991299936091	1.75820714895116	1.72860120584029	1.29750997647189	0.826587071090489	4.53312731235985	1.41451032248014	1.63995603228607	4.62600740848058	2.3716469216272	2.87975441076991	1.6273914764565	3.39292872341905	1.67457800864468	5.4555975057697	1.72159518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1115	9.19991888764496	1.58800604952692	1.55479948438774	1.27588788299124	0.638068166299681	1.17384993724783	1.14648501346963	1.66124522705184	1.01324414249414	0.964562867031405	2.54436019701771	0.909573128019941	0.735412682943259	1.17879257113561	1.35441842199333	1.0807757768691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1116	9.19990062460151	2.02088635833451	1.90143780289069	1.37938588351236	0.3733309757308	2.89750853027769	1.2656289006286	2.29216686576591	3.19998824021969	1.83125938354088	1.83517962361102	2.97690802659229	3.35938475342763	2.95464234779271	2.22492431609441	3.09815602443575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385818791532163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1117	9.19994305181492	2.00641077781446	1.64270673839237	1.24957627247238	0.33639561990588	1.39241489378963	0.997926362455211	1.88909573481431	3.43403881492354	1.72840293167519	1.27527996314704	1.33659722887341	0.72247806912977	1.27661715017345	2.85822089572844	1.65702690577682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0521156992788882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1118	9.19993629465402	1.69901329506688	1.55095990606136	1.19401422138041	0.773178936996979	1.21409411103192	1.23159442913402	1.02050939704384	1.74683544427266	0.933064353762749	2.98446976834638	1.34638558751365	7.90125612639411	0.788270385752515	1.29315435413338	2.76760554603646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1119	9.19993767207778	1.92364060479953	1.43475470857009	1.02297709088941	0.384385052937166	1.20158912459719	1.13333460456166	1.95746018744355	5.69954962381083	2.19369613998595	2.39738475272307	0.900809429858264	2.78043396310668	8.04839320125535	2.14996289308694	1.32732693933154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1120	9.19991385890766	1.7431608881255	1.67486191015696	0.672872261092791	0.207911482609504	1.76666959104027	0.978159264601858	1.8023453628988	1.14969342945514	2.26298690191318	4.55925019382224	1.10329362559643	1.45523724909087	1.62183905445799	1.29412808889984	1.08255050337596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1121	9.19998687728978	1.93098679405925	1.57089135993034	0.762087843690465	0.0773493366701966	3.30201420672091	1.21076247706133	1.47522546427934	1.67552177286139	4.61385059155237	4.02013709865109	1.25679947577018	2.57998671868447	1.3328727344212	2.04062792814453	2.04385654198291	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124303359373394	0	0	0	0	0	0	0	0	0	0	0.196916025890422	0	0	0	0	0	0	0	0	0	0	0.760855120454412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1122	9.19992563901213	1.55301060028819	1.39909730417481	1.03854491914113	0.498515468268231	1.32804140732435	0.951619597092522	1.05629280309103	1.56927834049075	1.12030572269785	1.23185450979133	1.8355824168882	1.67641632993079	0.64210387208044	0.785741300383981	0.793302912544911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1123	9.19997756331998	1.81909748409752	1.61406506475634	1.41120974574219	0.797633571916365	0.744668626417052	1.15302695922622	1.65751849954598	1.40276905912483	2.05178396853653	1.30347190838784	1.09070674932663	1.75622980535447	1.5723265812099	1.43702143195886	1.72366771647541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101105537064401	0	0	0	0	0	0	0	0	0	0	0	0	0	
1124	9.1999870584724	2.13016064851217	2.06124612022784	1.46289352553559	0.644570091767242	2.04496448690126	1.15349651761533	2.88422156489741	0.869052613214301	1.25124142931888	1.39891500018555	1.56453459895364	1.44207040934481	1.5732937103755	0.693508819008436	2.20556834804771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1047377082152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	9.19997753370386	1.88567892470556	1.67592714785116	1.22190425537134	0.623917634195477	1.11555970767625	0.996573526828691	1.99126813202434	1.02089628434119	2.62345240088299	0.868002473661228	1.10291578839303	0.438282536081181	1.03149203924081	0.773087482341804	1.14594871965436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335700103288262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1126	9.19997962602797	1.86221430966122	1.48550213507122	1.35320954975809	0.573632124048683	0.687949572604418	1.51770967879143	2.54199989085457	3.30296053082329	2.54035348295393	1.58209818112139	0.903852604447628	2.0237692879428	1.21466205954941	2.54800575910908	1.65894716945501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0465793092972921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199624612676489	0	
1127	9.19991550943598	1.7904526928296	1.69307335820529	1.06264681054959	0.153046428739531	0.239698795050718	0.905725998845788	0.645996582563353	0.952181304957043	1.00404167020565	0.929783595897289	1.34896194315303	0.67146835656784	0.566420610264494	1.39075666555503	0.661493382255006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0522385046364692	0	0	0	0	0	0	0	0	0.367475835249456	0	0	0	0	0	0	0	0	0	0	0	
1128	9.19993052256818	1.64382307224246	1.55335482907429	0.980586183618888	0.394260271479286	0.27697936704963	1.31791341750786	1.48513376391171	0.627504623298937	1.75797669421565	0.525391887586497	1.95892488539096	0.630570509819849	0.851745091253385	1.31506588150097	1.11276757338704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1129	9.19997746010314	1.5369328676634	1.38569159738494	1.06565930419422	0.609590629930013	1.16816233065555	0.932737607352475	1.20503744496784	1.97763336358632	0.912797963037219	1.34669935844566	0.630117771452903	2.02235103320407	0.892119779248162	1.35820400313405	0.84779303177778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1130	9.19992517751159	1.92287272958991	1.813309023632	0.756492173654109	0.0649002352269481	4.54097898921556	1.29080433135897	1.30361521936452	1.52959949563769	3.13638845502685	2.2482674040391	4.28115407303302	1.41299893364902	1.01801467757596	2.32897744990499	2.25708986789802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1131	9.19995431864919	1.94722780680959	1.64616145880864	1.41621872222313	0.566696764323645	1.64759589844306	1.27154240999774	1.17039697242538	2.53460462821901	0.80119319402941	0.334855224652016	1.7792520506599	1.0963694331993	0.731607282170346	2.17878235638071	1.92469106180899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1132	9.19995212860116	1.47315120467615	1.20418297159261	1.03048767373885	0.456335544940903	2.66219502659847	0.880925727423796	1.85634438581574	1.57122592018013	0.924681991413089	0.483944732665882	1.12947442236997	0.820698947754008	1.13970392546222	0.930703833096498	0.581921135975086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363704517811169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1133	9.19997061171437	1.93886447556949	1.44787373698676	0.884047565190142	0.528313055489	3.33725437440312	1.12001337017387	1.54632778696638	1.71710866586286	2.01430682727284	0.668842155927397	0.674012628101496	0.838612409032773	3.66440704760745	0.991795240761108	1.00940894353254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0977252716330724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1134	9.19998218738053	1.7929944376538	1.33325313616962	1.00745169288939	0.624121819605855	1.46041510628235	0.975847464382122	1.73593720608578	0.331460714805092	1.13254187040491	0.909137723553861	0.682896795387921	0.601460161306284	0.976762858688374	0.389427687931437	0.963810285905043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196446999907984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	9.19999956927394	2.22168397918073	1.74892172496378	1.05871738036728	0.705093141808023	1.48852865263471	1.11615271587427	3.67307401588958	1.13525936540926	1.36648939659835	2.19163154966138	1.81366087852185	3.64979605352714	0.861100783765723	1.263974813016	2.44730765699098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00995758596014593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1136	9.19992454247659	2.49551261051695	2.09534015194033	1.88207508555144	0.0247983146266463	1.26810909076355	1.03447233725417	2.29769145209819	0.777370011593491	1.34772251970779	2.43389039467194	2.98656720727961	2.34989489353063	1.83862199010322	2.80745669796599	2.30161201013133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146869528013447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250767243636693	0	0	0	0	0	
1137	9.19992996542741	2.42878467527181	1.96188273848387	1.39201450929126	0.268474291901092	1.10812787210241	1.22617643630397	2.49695075528703	3.08187151195413	1.74168216475962	3.01607627714698	2.22332354584051	6.95747001817176	2.79472920530212	2.02523350127244	3.07938918373651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415040796207425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1138	9.19996104822592	2.27955097547999	1.5947553770276	0.713210653106959	0.483134896222123	1.06897674918755	0.969412765137086	1.4384942632252	2.84001883733506	2.21406665906575	2.18916052951983	2.19189285349705	1.3628532073487	1.37119869655926	2.70857168800211	1.43825711524567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238115703360584	0	0	0	0	
1139	9.19991956547906	2.41401284294816	2.02390281726011	1.24236830625219	0.694618566668341	0.520996522406507	0.909871248453628	1.23788489715683	0.666637720080865	2.56918892729309	0.719540322672748	0.91968471271031	3.50476794988773	0.629898267375507	0.873828621628175	1.72163725357721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322275824127691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1140	9.1999234239313	2.43659580968113	1.80524252057497	1.51876531102689	0.699496476544291	1.7325684040506	1.01344090911853	2.29093847075349	1.55471577617095	0.915507143558023	0.368279464973012	1.25016231622806	0.898610215476831	0.654161823084886	0.638928568652358	2.76528631752799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137270480279273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1141	9.19998138019123	2.33801031019578	2.28802424813455	1.21020082573689	0.209760698692036	1.10652068652378	1.1358425506121	0.638301217943277	4.0218245742445	1.99647842383014	1.14467198399354	1.80179643835916	1.03256397356254	0.84484651745855	2.45042776996096	2.44628298586546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701378381039303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1142	9.19991686036586	2.50737649261556	2.20635303480332	1.09159309518106	0.166510357601175	0.7121194611901	1.08333340224152	2.66409934218718	1.58296954821857	2.21706821238968	2.19388474072719	3.14282839231746	2.6351075656264	1.54940549088932	0.93165734256096	2.53520892105772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349914357486388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1143	9.1999134556678	2.55338385281268	2.52617869810889	2.10142239491829	0.763927601664654	3.2154808287873	1.11158612561603	1.46320298453211	2.25355905363084	0.979333834598418	2.76275723017898	1.40582370759493	2.42369306462803	1.11213216094231	1.94360930161342	3.06614295109164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094998291515339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1144	9.19995877189823	2.00835224397956	1.64379182973654	1.16029790862908	0.297009689624958	1.7770745868383	1.13919950521347	2.1403352965458	1.68319452933813	1.19899571230861	1.43677617211291	1.42249901479849	0.865618310091609	1.22252736932981	1.20901237841858	1.57704233278895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193236628426417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1145	9.19990721052628	1.95162985941116	1.67418867939192	1.19733763841825	0.775744678314393	1.63611778276243	1.09706541093408	1.19029005917927	1.06737446467627	1.11018656952967	1.60403060734429	0.759262333205443	1.34609169136387	0.957162474021966	1.76665836869588	1.04725734858506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239573482954519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1146	9.1999048672673	1.90723178144609	1.6685418029508	1.00090662418416	0.440039251308871	2.42179355750074	1.07195800908357	1.94184125890822	1.78106119985795	1.35694555287497	0.792910393131863	1.50902840911909	1.03476956398792	1.35594424346118	0.629775562839592	1.92411215447004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370118988375877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1147	9.19996788087128	2.07688865413524	1.7829250062609	1.49971662553575	0.570201188261405	1.04749504710187	1.13331958768141	1.48868655099462	1.58929804920119	2.03939935925178	3.09232588150189	1.15306464974728	2.21642953150842	3.02234928242877	1.58003683117609	1.92510398811149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22396424133684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1148	9.19995698827675	2.27172964243182	1.68466167786953	1.20243643201422	0.766019386121517	0.987715303652234	0.926452025792248	2.434068086953	2.42075187527641	0.96496106787248	1.10900887875832	1.05831577921325	1.00513964953352	0.437126274646914	0.524638220862242	1.26746207538492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268483905399609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1149	9.19996186773119	1.52609132547312	1.45314401034406	0.571702964688494	0.273718306949203	2.10166800500907	1.12354435205626	0.403506971725749	0.495672124732047	2.65833726408845	2.10293619523415	0.586210954713484	1.14840802704819	1.31558371514362	1.22713280576245	0.797347902556774	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137022615012783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134896160944313	0	0	0	0	0.780817338961347	0	0	0	0	0	0	0	0	0	0	0	0.501408515177173	0	0	
1150	9.19997699266131	1.86235560226926	1.79793692474116	1.12833240318673	0.209949869438134	0.900499814059126	1.04652365710377	0.782393325392694	0.95142368504887	1.85136548122213	2.1472859637749	2.48933705418433	2.09383178953384	0.900059221223026	1.66978178266706	0.572014843639434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228408838027567	0	0	0	0.0117708712943868	0	0	0	0	0	0	0	0	0	0	
1151	9.19990864890217	1.93812281816363	1.01033621404653	0.834452511050715	0.0853382910443872	0.841421809400352	0.99729598972802	4.38683507904945	1.09295435765307	1.06746489587396	5.2579768601612	1.05751777581296	2.22086914480326	1.32377921190407	2.8070296888215	0.977778806687086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147391024323459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1152	9.19999186780746	1.85473113289473	1.52338197487729	1.00581446935047	0.142544409337851	1.98804554231207	1.05046208202709	2.27723248109449	4.74013019921895	2.34393070844463	2.94748210514907	2.08523178481859	1.69406548676469	2.3005956606181	1.68836776593034	1.60666391070965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1153	9.19990340295729	1.78629518255155	1.77202412898388	1.13355422311825	0.44850622413286	0.9929551627178	1.04744303069822	2.14747296298963	1.67496051896925	1.34510870088295	1.83598506646079	1.42151686704876	1.38639930317461	0.945631461760665	4.32928807222423	1.32667710297027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1154	9.19999976770593	1.64858495500153	1.58519491744068	1.30213865378525	0.663846951196826	0.327164124725346	0.926934913222586	1.75557008856569	1.5570091966484	1.23350018073482	0.5238829259598	0.940408857650126	0.854828694269051	1.9354859443558	1.23628384389236	0.530644144864451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109751204525068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1155	9.19990027428166	1.894565035213	1.67506099111754	0.837777683030413	0.0866113950902562	1.86679482903145	1.16788699002357	0.91504166393169	1.18735512285511	2.7875357675284	1.75260206971598	1.62730488621218	0.852186109388697	3.78027108859627	1.04681322127019	1.75790643510529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1156	9.19993256427906	1.57075732261681	1.42201287633765	1.04282987369653	0.73454434019854	1.30972701830376	1.07049735616847	1.51163294008422	0.709531238802815	1.07585099149616	2.45255310243698	1.15835682360985	1.58330328466439	0.666932066422153	1.70474163199221	1.01996609400349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1157	9.19996475121114	2.00433497604349	1.79382709402297	1.25279679128551	0.377528874873194	1.19195344804506	1.17869038635399	1.26651345446715	0.637365615487625	1.69530654147615	2.684034255636	0.973847907007778	0.953161769867188	1.21305481198004	1.59368631390789	2.30656227819322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485226363380584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1158	9.19990360735065	2.1604222433901	1.63977390676356	1.59608742899865	0.697651010555917	1.06984675333915	1.25227650890295	1.9146516862443	0.916143118407701	0.730210780852972	1.45160458354873	0.992885902005628	0.901775418520666	2.59742427096077	1.15391227936271	2.33685961814949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0969448653637813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1159	9.19999303302861	1.99780884716552	1.66132175226688	1.45275226276649	0.529244859374188	0.837585985885477	0.949064733113637	1.39326237035328	1.17631649338728	0.781580478520204	1.38500835897332	1.20820895547697	0.486094949084773	0.985876891454162	0.690305768195178	0.967184753341714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118970061905494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1160	9.1999759237732	2.18697547517534	1.87309755768071	1.37670028922533	0.35292901268834	3.23649254134126	1.19043960938146	2.16995546788445	2.21013548914582	1.93313593658889	2.23345247126446	1.97948185958552	1.96114221995859	2.88221159847799	2.31895829639411	1.77780272490728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0696163740324808	0	0	0	0	0	0.209090256148968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1161	9.19993698319816	2.42192324615435	1.62518185806043	0.990121353015249	0.452656875014994	1.03046012437003	0.864658026972327	2.99082258426584	1.45084573691184	1.2532681834943	1.05649803123181	1.38012577962272	1.47499658279745	1.67215527742653	0.552241186677362	1.51355347858093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132839762003813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210120913870042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1162	9.19997957198674	2.18025617917526	1.43929210064369	0.851152468295729	0.534918223224813	1.48185575008402	0.880603686220003	2.37832436959044	1.15938968955597	4.05863096190925	0.983215730623437	0.427917016792403	1.68910865150001	1.26878017212736	1.14008023345319	2.35404368043669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120610234125827	0	0	0	0	0	0	0	0	0	0.0550987190609511	0	0	0	0	0	0	0	0	0	0	0.131908513782265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
