sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri	mig&neo_gra:neo_mar&neo_oli:neo_pul	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_bri&neo_gra:neo_mar	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
827	9.19992002947603	1.63044308505461	1.16631328542301	1.20428905647988	0.332676606503776	2.26723186890618	0.935914082689429	2.07789094551405	2.72986713106842	1.57269208288663	1.48261856255153	0.897014832621498	1.67731311525642	0.474344951498774	0.922295477553793	0.599484170813966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
828	9.19991798219566	1.43415784488625	1.12256307869274	1.1945967920892	0.0898469910757972	2.37230503046273	1.24732307593896	4.37872213911334	2.77990223408367	3.47892908901106	2.38139011099758	1.76319591143034	2.05997444709762	1.84102389473095	1.76069547921585	1.19165454485534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
829	9.19992311436592	1.56954111202614	1.21519741496678	1.45180836343587	0.191400687428597	2.61518980124023	0.954823974270264	1.27548341468447	0.843647515971531	0.83938490375906	1.13716251479134	1.39144920062081	2.31015137579728	1.60685077274799	0.785431242188458	0.76155992055726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
830	9.19992787550687	2.20889843341151	1.28962512371667	1.31712020326229	0.999211722556797	2.92817036904384	1.15702251441699	3.31101243390752	0.740174410415443	0.771862510752612	2.09402188690813	2.3379185488777	1.03891906016732	0.771033299574931	0.708623298729454	2.17107164095001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165099965117715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
831	9.19994787465915	2.17831704690295	1.36577351737382	1.44165428999607	0.56657115217382	0.744341341241987	1.19226768967418	1.83096398225578	1.85314732369469	3.87423716850609	1.59786174967307	2.60521124133825	1.95006529561836	3.082646118356	3.71923179503233	1.96611382961489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47450360618306	0	0	0	0.0806903157207674	0	0	0	0	0	0	0	0	0	0	0	
832	9.19994384725345	1.97271408163031	1.24949013335148	1.49676152618222	0.801162640123461	1.46552407001502	1.01020570186259	3.76894342603371	2.78220528644143	3.44498529950416	1.27334966933659	1.94957181670961	1.24924657020712	1.96217687807342	0.868058520242447	1.45436070243101	0	0	0	0	0	0	0	0	0	0	0	0	0.246080150197688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
833	9.19998469602798	1.61341434375307	0.76383915343968	0.981321016909249	0.0361377652475202	1.0589205826914	1.41967347372574	2.10995364018537	1.42216499537481	1.67633433736006	1.41570370790723	0.788429318354862	1.7864337013548	1.65977353412439	2.34689836221717	1.37618985944593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
834	9.19992763655941	1.45651417937458	1.09936402711952	1.14404801260115	0.336506295626452	0.920107891846034	1.20129424848024	1.56588236945683	1.21107797575241	1.6179183784273	1.7329036117576	0.805885770225404	2.58386539026204	0.283558521283208	0.290598488891313	1.31768106230622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835	9.19996058148553	1.77303317598818	0.652192688042101	1.10322717302512	0.226854891984757	3.23492418216043	1.02816081441545	5.966962591722	4.13170862968815	1.36258612631085	2.03360325934087	5.60221892638206	2.78970511814206	2.20533570817543	2.34000496198593	1.50135445600128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105061270343546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
836	9.19990150361985	1.70478027882048	0.801464295902545	1.18073181518125	0.115024639728845	0.86960946173452	1.00636155871809	5.48302438497472	0.908328538087762	0.386339441287441	0.970491748742929	1.29454008534036	2.94964099521782	1.49250484059278	1.26944493141543	1.16446910691599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837	9.19990231920509	1.7677481190919	1.1084451220109	1.2128522503062	0.577004729507081	3.98785357590539	1.39355192391525	1.98471428827742	3.78971678204124	0.707254404677357	1.52269785350013	3.23470106922339	2.02209878723576	1.87271041708982	0.83987220812703	1.74416042823762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068591061207182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
838	9.19995315779547	1.80967178257052	1.03209473226372	1.45950999061523	0.483320069700739	3.32843364940709	1.32794774832943	3.81096526359569	2.75086280166277	1.63952635395911	1.39496464264962	2.93784811989586	1.38545597008701	1.47551243985397	0.540648585714737	1.55662699290641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839	9.19997472259273	1.76640479443604	0.929553632694351	1.19537889409674	0.790925358074394	1.5337860510351	1.15655148012794	3.92684269404928	0.857563250450455	0.84553249715535	1.10003253103184	1.52392603462884	1.86492063098346	1.5753839390034	3.27635942401924	1.5148254679224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840	9.19990772215995	1.29231331128437	1.18925419884334	1.20328142916679	0.333405799184477	1.17910833078478	0.983687747842943	1.09352715028647	0.96198536933659	0.72948949326852	0.861920499814042	2.1133816193776	1.11186556117356	0.540741327635328	2.1781732049435	0.543809183712502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
841	9.19999840132642	1.70219353537053	1.0948846000929	1.39797322836523	0.217391360201243	1.8030265674653	1.08573475524035	2.83062108725624	0.839669047602063	1.36857398342822	1.26706760862354	2.05851019830411	2.06112725987235	0.911483739803265	1.23996111960921	1.09926157192455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
842	9.19997745406869	1.89489771472753	0.980029095875754	0.999235546882784	0.465653236554797	1.04557766147776	0.835154937805406	1.84642973257058	3.01318538677005	0.475880058617575	1.42908225927768	1.20708356584729	1.49329821746115	0.981295425633774	2.33116597444435	0.663092036081967	0	0	0	0	0	0	0	0	0	0	0	8.72422021766364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
843	9.1999719802657	1.95682340489631	0.949033421302097	1.36350121875882	0.448226137501549	6.17870646917676	0.983483357939691	2.46689660336374	1.11169909677729	1.17385580023742	1.90504406822004	0.579094236246616	1.56278136142702	0.867922520179506	0.697582501410849	1.32090776542553	0	0	0	0	0	0	0	0	0	0	0	0.21077610312273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
844	9.19993230701813	1.86772296496918	0.831976656381724	1.08699390523003	0.159844125573803	2.18137388887998	0.987058765335195	2.93420871107549	4.46097201367308	5.33468830759093	2.12747353425963	1.86333542633653	1.4701106143685	3.85654387432805	5.76345754284525	1.14327418167385	0	0	0	0	0	0	0	0	0	0	0	0.142825286900495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
845	9.19998748417325	2.01271767160319	0.666503566858161	1.60129068924061	0.199874562737252	2.24778672643179	0.955240239596529	4.13934750387024	2.22315798715874	2.33000908472368	1.02668168084489	1.97432009013806	2.48822785311846	2.10437406952197	4.64232324449023	1.19276342201715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232777909251848	0	0	0	0	0	0	0	0	0	0	0	0.00391916208243064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
846	9.19992519476885	1.97288480573339	0.805193021448322	1.51573588278276	0.136483966731602	0.912799772834207	1.07127690498898	5.09003407934552	1.12856049840264	2.53696682707395	1.44169985917691	1.06148054926535	1.76198159466875	1.95599714699538	1.77627092574168	1.28510850346828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
847	9.19993775370785	1.98173897899687	1.14152690656073	1.25203754521674	0.0683746513706375	3.51352159307879	1.16808128149654	3.45366908278385	2.28143823824242	3.76274604246516	2.05258526688719	1.38854026562564	3.07289340934056	0.901592935821163	2.55430230669014	2.55737874154412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
848	9.19991930922442	2.20606102038678	0.883262105837356	1.01878838765728	0.217689904363364	3.51583306070921	1.18879241774562	7.1101671814002	1.68192485007343	2.75904654176655	4.67794744918481	1.70728194338549	2.3166968351313	3.1478398600282	4.23147862400272	1.76272883153098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
849	9.1999595793235	1.80633123078845	0.713531370557967	1.46668796976832	0.492407148409368	3.49667564548458	1.02798708326075	3.71434662342934	0.75981075095085	1.99201205064944	1.19574909217629	1.20445789251466	1.08458507390715	1.8303713121891	1.00977051989728	1.44985974172161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
850	9.19999302481098	1.56858479531321	0.978930936629151	1.0299197375503	0.766279284707432	0.425472737329932	0.914237220063006	1.33903510360252	3.18013013419657	2.40062164885035	1.9783313801697	0.854318153435898	0.426212742535481	0.59060650753316	1.15293799838346	0.443741645172644	0	0	0	0	0	0	0	0	0	0	0	1.11972961081301	4.10831723081202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
851	9.19997862678074	1.56865183136311	0.817224002983153	0.937019165922819	0.648208042791592	0.499369962276379	1.10542209597671	1.43294109885961	0.422285059330527	0.660338338099826	1.48660192908504	0.437852144482666	0.696980171556026	0.451762104219627	0.640566904801903	0.743071393245505	0	0	0	0	0	0	0	0	0	0	0	0	1.57732044902954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
852	9.1999361869152	1.54022596349416	0.475031278164398	1.02049765832392	0.199188368934461	3.11907714536001	1.22835125502633	3.78684265757458	3.26830063134839	3.73335608699028	2.66083183590367	3.41094936565395	2.81276173264153	2.99940326760892	5.93383539481582	1.24061892028723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
853	9.19994104178884	1.77057638170238	1.12190511336154	1.2203123407009	0.591892336644099	1.94125446238789	1.04918806626521	1.40920573589051	0.931390401007298	0.782900018163511	1.66449853738741	1.31664755481631	0.804984900489781	0.506429135330994	0.769812845187078	1.00489118610704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224344246479849	0	0	0	0	0	0	0	0	0	0	0	
854	9.19995694041388	1.76825116466699	1.24968380279045	1.38270145762568	0.722120452796361	1.43292077883497	1.44001988426706	2.61951143464626	0.627709187008796	1.36288584381877	1.71907092561525	4.02127931010592	1.4618499891551	0.913257180804407	3.30154484324118	2.36533922975633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0885952548482164	0.0727067318403239	0	0	0	0	0	0	0	0	0	0	0	
855	9.19996612144959	1.63757490452057	0.594094430574183	1.03003502378752	0.484435068002139	1.78745515803478	1.16212873177868	2.99986435666261	1.21821646056924	2.33027758891388	1.78386074434954	1.57506159598162	0.924799751311576	1.15113427013444	1.89307266414882	1.24239976718338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
856	9.19991105094145	1.89394201752734	1.40091532382288	1.48429110503324	0.392817149094913	2.51656218120456	1.14804372504524	1.77744261428203	0.801280024673907	1.65091660699509	1.68618495210385	1.60976859812936	1.95283987960733	1.66549716783322	2.06481940909201	2.24231902513687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641283969420407	0	0	0	0	0	0	0	0	0	0	0	
857	9.19990482711323	2.05130688455856	1.50463223268381	1.58283723853346	0.861452300744467	2.16218907777907	1.15715679359903	2.91355432514042	0.987608665166987	0.999878437228855	1.88112686451775	1.91256895965928	1.10210077490101	4.02389369925996	3.16390786641205	1.89093052100892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
858	9.19993400322601	1.5773489507534	1.18023981908904	1.18735960881284	0.167427989133992	0.959866522284715	1.26797985443272	1.68182758336468	2.41712219349531	6.32589775021049	1.26291979222265	0.901711735624477	1.1930388455204	0.864990950150332	1.62252169915513	1.69608515125619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10296676420132	0	0	0	0	0	0	
859	9.19993849357313	1.7931082436874	0.965979424230271	1.09804917146766	0.196450095942183	2.78511371667838	1.1219158264667	2.82977016771977	0.849142716969637	1.97725460035959	2.23330011954147	2.55853946169619	2.23026444412829	1.77020250510894	5.5870948329737	1.55977717664146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127406994801442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388665503730151	0	0	0	0	0	0	
860	9.19995298534172	1.91438662014983	0.967508032506639	1.27493322873541	0.351881221170057	0.900407160128268	1.29479186149075	3.98632741962247	0.647424439665233	1.01228033199325	1.62622477632102	1.98515041939391	2.11630765525443	0.798118998904159	1.09612915650442	2.25395141757855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
861	9.1999942248001	1.68583904738571	0.979585688532446	1.11728441733053	0.446932334367104	0.567715627540511	1.04797083938874	1.75057497681115	1.41264212579314	2.319247866275	1.1654215566892	1.03262319732782	1.094042057573	0.687685537035462	1.47243476113976	0.855408189664531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0860942093511847	0.00214366036157674	0	0	0	0	0	0	0	0	0	0	0	0	0.194492440228732	0	0	0	0	0	0	
862	9.19991346721735	1.88189392767881	0.674276528523454	1.15600159078177	0.509286831926804	1.06676597051491	1.20141533745389	3.51333016439188	1.75983736533073	1.57482550992909	2.00929564209789	0.769432773543944	1.54311590119422	0.873734932357388	1.21112743282203	1.29290541982957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3895073544227	0	0	0	0	0	0	
863	9.19997828739661	1.65746260704066	1.32579966531585	1.42475597344334	0.0463982653750299	1.1609160916965	1.42195459301246	1.37557910122411	1.86909377378126	1.84289705669117	0.711883375568804	1.85815039692408	3.29268296145306	0.487494038578157	0.699832988400672	1.76742209502679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0532506529714376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114863308832263	0	0	0	0	0	0	0	0	0	0	0	
864	9.1999489695302	1.63970741743213	1.00939523153498	1.11273989281419	0.546233643534684	1.22312753625667	1.08841600730519	3.88242927701897	1.61679515769809	2.51967081458965	1.53300754128736	1.62176771078772	1.3335141587044	0.602798248361248	1.7577765067264	1.29355041530434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450479431127402	0	0	
865	9.1999254361305	2.11757530932224	0.664882829928863	1.16191420222401	0.222615003310501	2.15826075605785	1.09999338063592	2.97128989846501	0.880743121790947	2.65092220832644	1.4516003670084	1.59426891308521	2.4568144396564	2.59041375066932	0.747972631839041	1.70190097874218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349979781384401	0	0	0	0	0	0	0	0	0	0	0	0	0.111948548302187	0	0	0	0.0211763934888563	0	0	0	0	0	0	0	0	0	0	0	
866	9.1999466415898	1.5225663593257	1.27458610624635	1.32405328848403	0.507093462047268	0.830173225653413	1.2165196621858	1.33689872729999	0.992972357127564	0.886585478565004	0.645579573493267	0.514950498331785	0.750438660270106	0.687223369122373	1.63364634156652	0.811370399403436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682589118391545	0	0	0	0	0	0	0	0	0	0	0.489627494139363	0	0	0	0	0	0	
867	9.19998049460557	1.7166283179389	1.32992952203663	1.62091826795377	0.681316835921204	2.01933921464107	1.01867410037051	1.03649567132347	1.51864299482921	0.843440758317898	1.5710976562725	0.916513131240049	1.25890625024064	1.03860627547531	0.719507831850459	0.798084767243411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556214428794393	0	0	0	0	0	0	0	0	0	0	0.0761651972035366	0	0	0	0	0	0	
868	9.19992900680373	1.88398729487621	0.45033624555796	1.03284266359746	0.244206693717553	1.73889924428912	1.37374189377479	8.54293274614058	2.84459572195889	10.1139768788991	3.51035051805815	6.07781808730171	1.93809562448493	4.11503096980559	2.40295605620467	2.051081127262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25160721841404	0	0	0	0	0	0	0	0.00168231802971163	0	0	0	0	0	0	0	
869	9.19997244982057	1.81987749994074	1.16688044308629	1.25419566737385	0.379774446571709	2.27384377980274	1.12181003420621	5.00008739889088	2.52764455928795	1.3262002022614	1.71016235776388	2.05026185708733	1.91226417399004	0.603012279865548	0.928466981420006	1.63480141922697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
870	9.1999170628821	1.8340886599561	1.44288478335454	1.59529321167313	0.515293067890135	4.64398549480055	0.977579683890071	1.34863253742737	1.53237634504624	1.3531159015124	1.21787367105492	2.05599046500224	2.26773648120951	1.35921057356855	2.76858180902313	1.29445047472962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308056946046815	0	0	0	
871	9.19999134990257	1.87824687858424	0.953082599158774	1.07323119910436	0.400475318561011	5.07014323754871	1.32962107049908	6.15171955069633	1.5416881343948	4.07045969555237	1.87270169763271	3.03514387483673	1.70743164966115	3.02162135144883	1.51770898848038	1.68959816551908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150581995517612	0	0	0	0.0243328561191267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
872	9.19990056291488	1.82190951630788	0.808574579332251	1.00496946860435	0.303820165777157	0.600159835394039	1.25834015713896	6.35676231570157	2.81357694539004	2.01581005206412	2.05405943700038	3.18588291836852	1.31235731327371	1.11422310970542	6.1435254200298	1.89664338458071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873	9.19998511063017	1.54802570194153	1.03266099280326	1.11206619013546	0.767761155007389	0.601339689213846	1.0156432023414	3.62301790949769	2.58111986249169	0.89835554237521	1.63467861689092	0.587584207106515	0.663044219159306	1.20436158624058	0.621770137004138	0.607452509871133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327846990468042	0	0	0	0	0	0	0	0	
874	9.19996625604813	1.76118837865992	1.05266706042231	1.16584881576419	0.564461034544778	0.649405303622859	0.984899390805276	0.914981457216104	1.07244003640313	0.343339763144584	1.232715906141	1.04714732817558	1.19792088126226	1.35616998197224	0.38777793530891	0.874338382758234	0	0	0	0	0	0	0	0	0	0	0	0.463747434714984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
875	9.19999362147161	1.63254170402995	1.4263734826959	1.47336519184047	0.926831794288848	0.507111555813155	0.901679060903912	0.777640896698575	0.587967253152148	0.907493804837015	0.811186361968674	0.475553642376316	0.505421125809205	0.349709283747232	1.79156714640595	0.788653252799584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0599639928761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262613940238951	0	0	0	
876	9.1999677111902	2.16697662255178	1.25080884973505	1.37842880356095	1.09883395577064	1.68335615824987	1.12381388603511	2.85933497914591	4.64385293736951	1.49234299297411	1.82117710588589	0.792730278192043	0.857775147171457	1.43096254345667	1.74941480273486	1.86246085730198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877	9.19992161632821	1.51978010102135	0.528181234433806	1.11348579439486	0.382377779658639	1.52953779530888	1.06716135252278	3.5726707870663	1.85057261256065	1.05548585289779	1.13187342097878	1.53085603186301	2.04968996641632	3.07872751471285	1.59564565100128	0.788337818611708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
878	9.19999325092931	2.10087934864793	0.555938407912582	1.60552218083282	0.158457373491244	1.58527081698927	1.49977728871827	4.99361486661748	5.55905890047744	2.18994736021304	2.33812846333317	4.21911448564305	2.05700284953355	2.10105872870478	5.54171509420759	2.63575792080158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879	9.19994790440408	1.78282062770918	0.981341632271678	1.58408068526818	0.470857058094071	2.39722028692021	1.23826399169127	1.95795094092125	0.788250545006209	1.75137809293998	0.843397256878294	0.859382868631648	1.15603015139517	0.995819574928328	1.32160515335603	1.38225387193665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223239694286253	0	0	0.310483630503759	0	0	0	
